,,N6730401,"READER/PRINTERS, MICROFICHE"
,,N6730402,"READER/PRINTERS, MICROFILM, ROLL, CARTRIDGE/CASSETTE"
,,N6730403,"READER/PRINTERS, APERTURE CARD"
,,N6730404,READING LINE GUIDES (FOR MICROFILM READERS AND READER/PRINTERS)
,,N6730A,"VIEWERS, PHOTOGRAPHIC, STILL PICTURE"
,,N6730B,PROJECTORS
,,N6730BB,"PROJECTORS, MOTION PICTURE - 16MM, 35MM AND 70MM (SILENT AND    SOUND)"
,,N6730BBA,"PROJECTORS, PHOTOGRAPHIC, MOTION ANALYZER"
,,N6730BC,"PROJECTORS, OVERHEAD AND OPAQUE"
,,N6730BM,"Projector, Multimedia LCD Presentation"
,,N6730C,"SCREENS, PROJECTION, PHOTOGRAPHIC"
,6740 Photographic Developing and Finishing Equipment,N6740,Photographic Developing and Finishing Equipment
,,N6740C,TRIMMERS/CUTTERS (MATTE CUTTING) PHOTOGRAPHIC - FILM AND PAPER
,,N6740E,"PRINTERS, PROJECTION PHOTOGRAPHIC"
,,N6740EE,"PRINTERS, PROJECTION, PHOTOGRAPHIC (ENLARGERS) AND GRAPHIC ARTS, AUTOMATIC MACHINE PRINTING (ACCEPTS ROLL PAPER)"
,,N6740G,"TANKS AND TRAYS, PHOTOGRAPHIC"
,,N6740J,CONTACT PRINTER (FILM AND PAPER)
,,N6740N,"PROCESSING MACHINES, PHOTOGRAPHIC"
,,N6740NA,"PROCESSING MACHINES, PHOTOGRAPHIC - MOTION PICTURE - FILM"
,,N6740NC,"PROCESSING MACHINES, GRAPHIC ARTS, STILL PICTURE, FILM AND PAPER, B AND W AND COLOUR"
,,N6740Q,"ANALYSERS, COLOUR PRINTING PHOTOGRAPHIC"
,6750 Photographic Supplies,N6750,Photographic Supplies
,,N6750A,"CHEMICALS, PHOTOGRAPHIC, ALL TYPES                              (INCLUDES CHEMICAL REJUVENATION)"
,,N6750C,FILM PHOTOGRAPHIC
,,N6750CC,"FILM, PHOTO ORTHO (HIGH CONTRAST - LINE FILM)"
,,N6750CD,"FILM, PHOTO AERIAL"
,,N6750CF,"FILM, GRAPHIC ARTS (PHOTOMECHANICAL - COPY FILM - SCRIBING      MATERIALS)"
,,N6750DDB,"FILM, PHOTOGRAPHIC, MICROFILM"
,,N6750E,"PAPER, PHOTOGRAPHIC"
,,N6750EE,"PAPER, GRAPHIC ARTS"
,,N6750WA,"PAPER, COPYING, DIRECT ELECTROSTATIC PROCESS, PHOTOGRAPHIC"
,6760 Photographic Equipment and Accessories,N6760,Photographic Equipment and Accessories
,,N6760100,MICROFICHE JACKETS AND SUPPLIES
,,N6760A,"BAGS AND CASES, PHOTOGRAPHIC"
,,N6760B,"CABINETS, STORAGE, PHOTOGRAPHIC"
,,N6760BA,"CABINETS, STORAGE, PHOTOGRAPHIC, MOTION PICTURE, REELS AND CANS"
,,N6760C,"LENS, PHOTOGRAPHIC"
,,N6760CA,"LENS, PHOTOGRAPHIC CAMERA, STILL PICTURE"
,,N6760CD,"LENS, AUDIO VISUAL PROJECTORS"
,,N6760CE,"LENS, ENLARGERS"
,,N6760E,"LIGHTING, PHOTOGRAPHIC"
,,N6760EB,"LIGHTING, PHOTOGRAPHIC CAMERA, STILL PICTURE (IE.FLASHES,       ELECTRONIC, PORTABLE)"
,,N6760EC,"LIGHTING, PHOTOGRAPHIC CAMERA, MOTION/VIDEO CAMERA, PORTABLE"
,,N6760ED,"LIGHTING, PHOTOGRAPHIC, CAMERA, UNDERWATER"
,,N6760G,"STANDS, AUDIO VISUAL PROJECTORS"
,,N6760K,DENSITOMETER (EXCEPT RADIOGRAPHIC)
,"6770 Film, Processed",N6770,"Film, Processed"
,,N6780,"Photographic Sets, Kits and Outfits"
68 Chemicals and Chemical Products,6810 Chemicals,N6810,Chemicals
,,N6810AB,ACIDS (N.E.S.)
,,N6810AC,ALCOHOL
,,N6810AD,ALUMINUM
,,N6810ADA,"ALUMINUM SULFIDE, POWDER AND LIQUID AWWA B403"
,,N6810ADB,ALUMINUM OXIDE
,,N6810AEC,AMMONIUM NITRATE (TECHNICAL)
,,N6810AED,AMMONIUM SULFATE
,,N6810AF,CALCIUM
,,N6810AFA,"CALCIUM CHLORIDE, CAN/CGSB-15.1-92"
,,N6810AFB,"CALCIUM HYDROXIDE, HYDRATED LIME"
,,N6810AFC,"CALCIUM HYPOCHLORITE, CAN/CGSB-15.32-92"
,,N6810AG,"Carbon, Activated"
,,N6810AH,CHLORINE
,,N6810AHA,"CHLORINE, LIQUID"
,,N6810AK,"ETHYLENE GLYCOL, UNINHIBITED, CGSB 3-GP-855M"
,,N6810AM,HYDROCHLORIC ACID (TECHNICAL) (MURIATIC) CAN/CGSB-15.33-92
,,N6810AN,ION EXCHANGE COMPOUND (EXCEPT MEDICINAL GRADE)
,,N6810AT,METHYL
,,N6810AW,RADIOACTIVE CHEMICALS
,,N6810AXA,"SODA, CAUSTIC"
,,N6810AY,SODIUM
,,N6810AYB,"SODIUM CARBONATE (SODA ASH) DENSE, CAN/CGSB-15.5-93"
,,N6810AYC,SODIUM CHLORIDE (SALT) CAN/CGSB-15.9-92
,,N6810AYD,SODIUM FLUORIDE
,,N6810AYE,"SODIUM HYPOCHLORITE, 12%, CAN/CGSB-15.31-93"
,,N6810AZ,"SULFURIC ACID, ELECTROLYTE GRADE (CLASS 1 & 3) CAN/CGSB-15.8-92"
,,N6810B00,CHEMICALS (N.E.S.)
,,N6810B10,"CHEMICALS AND REAGENTS FOR WATER TREATMENT, BOILER FEED ONLY"
,,N6810B20,Urea
,,N6810BE,Urea (anti-icing chemical)
,,N6810BF,WATER TREATMENT CHEMICALS
,,N6810BFA,"WATER TREATMENT, BOILER FEED CHEMICALS ONLY"
,,N6810BFB,"WATER TREATMENT, REAGENTS AND CHEMICALS (N.E.S.)"
,,N6810C,"CHEMICALS, MISCELLANEOUS"
,,N6810CA,"CHEMICALS, AGRICULTURAL"
,,N6810CB,"CHEMICALS, INDUSTRIAL"
,,N6810CC,"CHEMICALS, LABORATORY"
,,N6810CD,"CHEMICALS, RESEARCH"
,,N6810CE,"CHEMICALS, SWIMMING POOL"
,,N6810E,SOLVENTS HIGH PURITY
,,N6810F,"XYLENE, CAN/CGSB-1.94-M89"
,,N6810J,"ZINC CHROMATE, REAGENT"
,6820 Dyes,N6820,Dyes
,6830 Gases: Compressed and Liquefied,N6830,"Gases, Compressed and Liquified"
,,N6830A,"GAS, ACETYLENE"
,,N6830B,"GAS, ARGON, 6000 PSI"
,,N6830C,"CARBON DIOXIDE, TECHNICAL (DRY ICE)"
,,N6830D,"GAS, CHLORINE"
,,N6830D00,"GAS, PETROLEUM, LIQUIFIED AND BUTANE, CAN/CGSB-3.13-M88 AND COMPRESSED GASES"
,,N6830F,"GAS, HELIUM"
,,N6830G,"GAS, HYDROGEN"
,,N6830H,"GAS, NITROGEN"
,,N6830J,"GAS, OXYGEN AVIATORS BREATHING"
,,N6830K,"GAS, SULPHUR HEXAFLUORIDE"
,,N6830L,"GAS, HIGH PURITY, LABORATORY"
,,N6830M,"GAS, PROPANE"
,,N6830MA,"GAS, PROPANE, 14 OZ. CYLINDERS (AVOIR)"
,,N6830P,"GAS, NATURAL, COMPRESSED"
,6840 Pest Control Agents and Disinfectants,N6840,Pest Control Agents and Disinfectants
,,N6840BF,"DISINFECTANT-DETERGENT, GENERAL PURPOSE, LIQUID, CAN/CGSB-2.160-95, Type 2"
,,N6840F,INSECTICIDE
,6850 Miscellaneous Chemical Specialties,N6850,Miscellaneous Chemical Specialities
,,N6850AD,"CLEANER-DEGREASER, CONCENTRATED LIQUID , 5 IMP GAL.CONTAINER OR METRIC EQUIVALENT"
,,N6850BA,"CLEANING COMPOUND, SOLVENT GAMLEN 26"
,,N6850BAA,"ADDITIVES AND CONDITIONERS, FUEL OIL"
,,N6850BAB,"ANTIFREEZE, AUTOMOTIVE ENGINE"
,,N6850BAF,"CLEANING COMPOUND, AIRCRAFT SURFACE"
,,N6850BAJ,"CLEANING COMPOUND, FUEL TANK AND BILGE"
,,N6850BAM,"CLEANING COMPOUND, SOLVENT"
,,N6850BAW,"CLEANING SOLVENT, GREASE REMOVING, EMULSION CAN/CGSB-31.202"
,,N6850BAY,"CORROSION REMOVING COMPOUND, (INHIBITED) PHOSPHORIC/OXALIC ACID BASE CAN/CGSB-31.111"
,,N6850BBA,DECONTAMINATING AGENT
,,N6850BBC,"DEICING AND DEFROSTING FLUID, AIRCRAFT SURFACES"
,,N6850BBE,"CLEANING SOLVENT, HYDROCARBON TYPE, CAN 3.8"
,,N6850BBG,"INHIBITOR CORROSION, LUBRICATING OIL"
,,N6850BBR,SCALE REMOVING COMPOUND
,,N6850BBT,"DEICING COMPOUND, SALT AND SAND MIXTURE FOR ROAD SURFACES"
,,N6850BCB,"INHIBITOR CORROSION, VAPOUR BARRIER"
,,N6850BCC,"ANTIFREEZE, WINDSHIELD WASHER, DILUTE"
,,N6850LA,"HUMIDITY CONTROL SALT, CALCOMP PRINTER-DESSICANT"
,,N6850N,Pepper Spray
69 Training Aids and Devices,6910 Training Aids,N6910,Training Aids
,,N6910B,"Training Aids, (applicable to military vehicles except aircraft and electronics) Cutaway mock-up, or sectionalised ammunition and small arms weapons only"
,,N6910D,"Manikins Anatomical/Physiology, Medical Training AID"
,,N6910FGE,"Models, Scale, Architectural and Engineering"
,6920 Armament Training Devices,N6920,"Armament Training Devices, Refer to Parent Weapon System"
,,N6920300,"ARMAMENT TRAINING DEVICES, ELECTRONIC, GUNNERY TARGETS"
,,N6920999,"ARMAMENT TRAINING DEVICES, ELECTRONIC, ACCESSORIES AND SPARES"
,,N6920AD,"TARGETS, N.E.S."
,,N6920D,INDIRECT FIRE WEAPON SIMULATORS
,6930 Operational Training Devices,N6930,Operation Training Devices
,,N6930100,"OPERATION TRAINING DEVICES, ELECTRONIC, SIMULATORS, FLIGHT AND  TACTICS"
,,N6930101,"OPERATION TRAINING DEVICES, ELECTRONIC, SIMULATORS, MARINE"
,,N6930AE,"TRAINERS, DITCHING, AIRCRAFT"
,,N6940,Communication Training Devices
"70 Automatic Data Processing Equipment (Including Firmware), Software, Supplies and Support Equipment",,N7010,"Automatic Data Processing Equipment, System Configuration"
,,N7010102,"COMPUTERS, DIGITAL SYSTEMS - LARGE SCALE (MAY INCLUDE OPERATING SYSTEM SOFTWARE) IBM PLUG COMPATIBLE"
,,N7010120,"COMPUTERS, DIGITAL SYSTEMS, MICRO"
,,N7010124,"COMPUTERS, DIGITAL SYSTEMS, PERSONAL/PORTABLE (MAY INCLUDE      OPERATING SYSTEM SOFTWARE) OTHER THAN IBM COMPATIBLE"
,,N7010126,"COMPUTERS, MICRO, LAPTOP"
,,N7010127,Palmtop Organizer
,,N7010130,"COMPUTERS, DIGITAL SYSTEMS, SPECIAL PURPOSE, INCLUDES ARTIFICIAL INTELLIGENCE, ARRAY, PARALLEL, VECTOR ETC."
,,N7010132,"Computers, Digital Systems, Special, for Persons with Disabilities"
,,N7010200,"COMPUTERS, DIGITAL TURNKEY SYSTEMS, LARGE SCALE (INCLUDES  APPLICATION SOFTWARE)"
,,N7010210,"COMPUTERS, DIGITAL TURNKEY SYSTEMS, MINI/SUPER MICRO (INCLUDES  APPLICATION SOFTWARE)"
,,N7010220,"COMPUTERS, DIGITAL TURNKEY SYSTEMS, PERSONAL/PORTABLE (INCLUDES APPLICATION SOFTWARE"
,,N7010230,"COMPUTERS, DIGITAL TURNKEY SYSTEMS, SPECIAL APPLICATION"
,,N7010300,"COMPUTERS, MISCELLANEOUS SYSTEMS, ANALOG COMPUTER (INCLUDING    TURNKEY)"
,,N7010310,"COMPUTERS, MISCELLANEOUS SYSTEMS, HYBRID COMPUTER (INCLUDING    TURNKEY)"
,,N7010997,"COMPUTERS AND TURNKEY SYSTEMS, INDUSTRIAL, MILITARIZED, RUGGEDIZED"
,,N7020,"ADP Central Processing Unit (CPU, Computer) Analog"
,,N7020100,"Computer CPU, Analog"
,,N7021,"ADP Central Processing Unit (CPU, Computer) Digital"
,,N7021112,"COMPUTER, CPU, DIGITAL MINI/SUPER MICRO - IBM PLUG COMPATIBLE"
,,N7021114,"COMPUTER, CPU, DIGITAL MINI/SUPER MICRO - OTHER THAN IBM PLUG   COMPATIBLE"
,,N7021120,"COMPUTERS CPU, DIGITAL, MICRO"
,,N7021130,"COMPUTER, CPU, DIGITAL, SPECIAL PURPOSE, INCLUDES VECTOR, PARALLEL, ARRAY, ETC."
,,N7021197,"COMPUTERS CPU, DIGITAL, INDUSTRIAL, MILITARIZED, RUGGEDIZED"
,,N7022,"ADP Central Processing Unit (CPU, Computer) Hybrid"
,,N7022100,"COMPUTERS CPU, HYBRID"
,7025 ADP Input/Out and Storage Devices-8,N7025,ADP Input-Output and Storage Devices
,,N7025050,DIGITIZERS
,,N7025060,KEYBOARDS-MICROCOMPUTER
,,N7025090,"PRINTERS, BAR CODE"
,,N7025095,PRINTERS PAGE COLOUR
,,N7025099,"PRINTERS, PAGE, LASER"
,,N7025101,"PRINTERS, LINE (BAND, CHAIN, DRUM, TRAIN, ETC.)"
,,N7025102,"PRINTERS, IMPACT DOT MATRIX"
,,N7025104,"PRINTERS, INK JET"
,,N7025105,PRINTERS INK JET COLOUR
,,N7025108,"READERS, IMAGE SCANNER FOR DESK TOP PUBLISHING, ETC."
,,N7025112,"READERS, MAGNETIC INK CHARACTER (MICR)"
,,N7025115,"READERS, BAR CODE (INCLUDES WANDS ETC)"
,,N7025130,"PLOTTERS, ON LINE"
,,N7025134,"Scanners, Document"
,,N7025150,"Monitor, CRT or LCD, Microcomputer Etc."
,,N7025162,VOICE OUTPUT DEVICES
,,N7025194,"Input/output Devices, Miscellaneous, Special, for Persons with Disabilities"
,,N7025197,"INPUT/OUTPUT DEVICES, MISCELLANEOUS, MILITARIZED, RUGGEDIZED"
,,N7025200,MULTIPLEXERS
,,N7025210,CONTROLLER/PROCESSORS
,,N7025225,"MODEMS, WIRELESS"
,,N7025230,"DATA COMMUNICATIONS EQUIPMENT - ADAPTORS, INTERFACES, ETC."
,,N7025310,"TERMINALS, DISPLAY, NON-INTELLIGENT"
,,N7025311,"TERMINALS, DISPLAY, INTELLIGENT"
,,N7025400,ADD ON MEMORIES (INTERNAL/EXTERNAL)
,,N7025401,"STORAGE DEVICES, ADD IN MEMORY, EDP"
,,N7025405,"LOCAL AREA NETWORKS, SYSTEMS AND COMPONENTS"
,,N7025410,"MAGNETIC DISK SUBSYSTEMS AND DRIVES, RIGID (INCLUDES REMOVABLE  AND NON-REMOVABLE, CARTRIDGE, ETC.)"
,,N7025411,"MAGNETIC DISK DRIVES, FLEXIBLE (FLOPPY)"
,,N7025415,OPTICAL DISK DRIVES
,,N7025421,MAGNETIC TAPE DRIVES CASSETTE AND CARTRIDGE
,,N7025430,MASS STORAGE SUBSYSTEMS - VERY LARGE
,,N7025497,"STORAGE AND MEMORY DEVICES, MILITARIZED, RUGGEDIZED"
,,N7025501,Readers - RFID
,,N7030,ADP Software
,,N7030100,"Software Suppliers, Application, Business, Personnel Management, EDP"
,,N7030150,"COMPUTER SOFTWARE, ACCOUNTING, FINANCIAL, INSURANCE, PAYROLL    - OTHER THAN MICROCOMPUTERS"
,,N7030161,"COMPUTER SOFTWARE, ARTIFICIAL INTELLIGENCE, EXPERT SYSTEMS      - OTHER THAN MICROCOMPUTERS"
,,N7030165,"COMPUTER SOFTWARE, BUILDING CONSTRUCTION, FACILITY/PROPERTY     MANAGEMENT - OTHER THAN MICROCOMPUTERS"
,,N7030175,"COMPUTER SOFTWARE, BUSINESS ADMINISTRATION/MANAGEMENT, PLANNING, MARKET TRADE AND SALES ANALYSIS, ECONOMICS - OTHER THAN        MICROCOMPUTERS"
,,N7030205,"COMPUTER SOFTWARE, DATA COMMUNICATIONS, INCLUDING MODEM/LINE    CONTROL, PROTOCOL, CONVERSION, TERMINAL EMULATION, VOICE AND OR DATA NETWORK MANAGEMENT, ETC.- OTHER THAN MICROCOMPUTERS"
,,N7030250,COMPUTER SOFTWARE FOR TECHNOLOGY  ASSISTED TRAINING
,,N7030310,"COMPUTER SOFTWARE, ENGINEERING, SCIENTIFIC, MATHEMATICAL,       STATISTICAL, MODELING, SIMULATION, EMULATION, ENERGY - OTHER    THAN MICROCOMPUTERS"
,,N7030315,"COMPUTER SOFTWARE, ACQUISITION/PROCESSING OF ANALOG/DIGITAL,    SIGNALS (AUDIO,VIDEO,SEISMIC,ETC)INCL.MACH.VISION,VOICE RECOGN. INST.SIGNALS,ROBOTICS,NUM.MACH.CONT.ETC-OTHER THAN MICROCOMPUTER"
,,N7030355,"COMPUTER SOFTWARE, RESERVATION SYSTEMS - OTHER THAN             MICROCOMPUTERS"
,,N7030398,"COMPUTER SOFTWARE, COMPUTER AIDED DESIGN/COMPUTER AIDED MFG/    COMPUTER INTEGRATED MANUFACTURING (CAD/CAM/CIM) - OTHER THAN  MICROCOMPUTERS"
,,N7030405,"COMPUTER SOFTWARE, LEGAL - OTHER THAN MICROCOMPUTERS"
,,N7030425,"COMPUTER SOFTWARE, MATERIEL MANAGEMENT, INVENTORY CONTROL -     OTHER THAN MICROCOMPUTERS"
,,N7030500,"COMPUTER SOFTWARE, MILITARY APPLICATIONS, EMERGENCY PLANNING    CIVIL - OTHER THAN MICROCOMPUTERS"
,,N7030515,"COMPUTER SOFTWARE, MEDICAL AND HEALTH CARE - OTHER THAN         MICROCOMPUTERS"
,,N7030525,"COMPUTER SOFTWARE,OFFICE AUTOMATION,DOCUMENT MANAGEMENT,MAIL,   NETWORKS,PUBLISHING,SPREADSHEETS,TYPESETTING,WORD PROCESSING -  OTHER THAN MICROCOMPUTERS"
,,N7030535,"COMPUTER SOFTWARE, HUMAN RESOURCES MANAGEMENT, PERSONNEL, ETC.  - OTHER THAN MICROCOMPUTERS"
,,N7030610,"COMPUTER SOFTWARE, PROG.AIDS, COMPUTER LANGUAGES AND SOFTWARE/  SYSTEM DEV.TOOLS,COMPUTER AIDED SOFTWARE ENG.(CASE) EXCL. 4GL   - OTHER THAN MICROCOMPUTERS"
,,N7030615,"COMPUTER, SOFTWARE, NATURAL-LANGUAGE TRANSLATION. EG.ENGLISH-   FRENCH ETC. - OTHER THAN MICROCOMPUTERS"
,,N7030635,"COMPUTER SOFTWARE, LIBRARY SYSTEMS, RECORDS MANAGEMENT,         CATALOGUING, CORRESPONDENCE CONTROL - OTHER THAN MICROCOMPUTERS"
,,N7030640,"COMPUTER SOFTWARE, SYSTEM SOFTWARE (INCL.I/O / TP ACCESS METHODS) UTILITIES, DIAGNOSTICS, PERFORMANCE MONITORING, SOFTWARE      CONVERSION AIDS - OTHER THAN MICROCOMPUTERS"
,,N7030645,"COMPUTER SOFTWARE, SECURITY, PRIVACY, ENCRYPTION, AUDIT CONTROLS/AIDS - OTHER THAN MICROCOMPUTERS"
,,N7030AA,"COMPUTER SOFTWARE, ARTIFICIAL INTELLIGENCE, EXPERT SYSTEMS -    MICROCOMPUTERS ONLY"
,,N7030AC,"COMPUTER SOFTWARE, BUILDING CONSTRUCTION, FACILITY/PROPERTY     MANAGEMENT - MICROCOMPUTERS ONLY"
,,N7030ACA,"COMPUTER SOFTWARE, BUSINESS ADMINISTRATION/MANAGEMENT, PLANNING,MARKET TRADE AND SALES ANALYSIS, ECONOMICS - MICROCOMPUTERS ONLY"
,,N7030ACB,"COMPUTER SOFTWARE, DATA BASE MANAGEMENT, INFORMATION RETRIEVAL - MICROCOMPUTERS ONLY"
,,N7030ACC,"COMPUTER SOFTWARE, DATA COMMUNICATIONS, INCLUDING MODEM/LINE    CONTROL, PROTOCOL, CONVERSION, TERMINAL EMULATION, VOICE AND OR DATA NETWORK MANAGEMENT, ETC.- MICROCOMPUTERS ONLY"
,,N7030ACE,"COMPUTER SOFTWARE, ENGINEERING, SCIENTIFIC, MATHEMATICAL,       STATISTICAL, MODELING, SIMULATION, EMULATION, ENERGY - MICROCOMPUTERS ONLY"
,,N7030ACF,"COMPUTER SOFTWARE, ACQUISITION/PROCESSING OF ANALOG/DIGITAL,    SIGNALS (AUDIO,VIDEO,SEISMIC,ETC) INCL.MACH.VISION,VOICE RECOGNITION,INST.SIGNALS,ROBOTICS,NUM.MACH.CONT,ETC-MICROCOMPUTERS ONLY"
,,N7030ACG,"COMPUTER SOFTWARE, FOURTH GENERATION LANGUAGES, APPLICATION     GENERATORS - MICROCOMPUTERS ONLY"
,,N7030ACJ,"COMPUTER SOFTWARE, HOTEL MANAGEMENT (INCLUDES INN, MOTEL,       RESTAURANT) - MICROCOMPUTERS ONLY"
,,N7030AE,"COMPUTER SOFTWARE, STORAGE, RETRIEVAL, PROCESSING AND/OR        PRESENTATION OF GRAPHICS, IMAGE, OR VOICE/DATA - MICROCOMPUTERS ONLY"
,,N7030AEA,"COMPUTER SOFTWARE, COMPUTER AIDED DESIGN/COMPUTER AIDED MFG/    COMPUTER INTEGRATED MANUFACTURING (CAD/CAM/CIM) - MICROCOMPUTERS ONLY"
,,N7030AEB,"COMPUTER SOFTWARE, LEGAL - MICROCOMPUTERS ONLY"
,,N7030AEC,"COMPUTER SOFTWARE, MATERIEL MANAGEMENT, INVENTORY CONTROL -     MICROCOMPUTERS ONLY"
,,N7030AED,"COMPUTER SOFTWARE, MILITARY APPLICATIONS, EMERGENCY PLANNING    CIVIL - MICROCOMPUTERS ONLY"
,,N7030AEE,"COMPUTER SOFTWARE, MEDICAL AND HEALTH CARE - MICROCOMPUTERS ONLY"
,,N7030AG,"COMPUTER SOFTWARE,OFFICE AUTOMATION,DOCUMENT MANAGEMENT,MAIL,   NETWORKS,PUBLISHING,SPREADSHEETS,TYPESETTING,WORD PROCESSING -  MICROCOMPUTERS ONLY"
,,N7030AGA,"COMPUTER SOFTWARE, HUMAN RESOURCES MANAGEMENT, PERSONNEL, ETC.- MICROCOMPUTERS ONLY"
,,N7030AGB,"COMPUTER SOFTWARE, PROG.AIDS,COMPUTER LANGUAGES AND SOFTWARE/   SYSTEM DEV.TOOLS,COMPUTER AIDED SOFTWARE ENG.(CASE) EXCLUDING   4GL  - MICROCOMPUTERS ONLY"
,,N7030AGC,"COMPUTER, SOFTWARE, NATURAL-LANGUAGE TRANSLATION, EG.ENGLISH-   FRENCH ETC. - MICROCOMPUTERS ONLY"
,,N7030AGD,"COMPUTER SOFTWARE, PROJECT MANAGEMENT, PLANNING AND SCHEDULING, REPAIR, MAINTENANCE AND OVERHAUL MANAGEMENT - MICROCOMPUTERS    ONLY"
,,N7030AGE,"COMPUTER SOFTWARE, LIBRARY SYSTEMS, RECORDS MANAGEMENT,         CATALOGUING, CORRESPONDENCE CONTROL - MICROCOMPUTERS ONLY"
,,N7030AJ,"COMPUTER SOFTWARE, SYSTEM SOFTWARE (INCL.I/O / TP ACCESS METHODS) UTILITIES, DIAGNOSTICS, PERFORMANCE MONITORING, SOFTWARE      CONVERSION AIDS - MICROCOMPUTERS ONLY"
,,N7030AJA,"COMPUTER SOFTWARE, SECURITY, PRIVACY, ENCRYPTION, AUDIT CONTROLS/AIDS - MICROCOMPUTERS ONLY"
,,N7030AJB,"COMPUTER SOFTWARE, OTHER (NOT ELSEWHERE LISTED) - MICROCOMPUTERS ONLY"
,,N7030AJC,"COMPUTER SOFTWARE, CD-ROM  MICROCOMPUTER ONLY"
,,N7030AJD,"Computer Software, Laboratory and Scientific"
,7035 ADP Accessorial Equipment-8,N7035,ADP Support Equipment
,,N7035190,PLOTTERS (STAND ALONE)
,,N7042,MINI AND MICRO COMPUTER CONTROL DEVICES
,,N7045,Computer Supplies
,,N7045126,"Toner, Cartridge, Virgin, for various types of Printers and Facsimile Machines"
,,N7045127,"Toner, Cartridge, Remanufactured, for various types of Printers and Facsimile Machines"
,,N7050,ADP Components
71 Furniture,7105 Household Furniture,N7105,Household Furniture
,,N7105B,CHAIR (HOUSEHOLD)
,,N7105BB,"CHAIR, FOLDING, METAL (HOUSEHOLD)"
,,N7105E,"FRAME, PICTURE"
,,N7105F,"FURNITURE, HOUSEHOLD"
,,N7105FC,"FURNITURE, HOUSEHOLD, FULLY UPHOLSTERED"
,,N7105G,"MIRROR, GLASS"
,,N7105JCA,"TABLE, FOLDING, WOOD, METAL LEGS"
,7110 Office Furniture,N7110,Office Furniture
,,N7110A,BLACKBOARD
,,N7110B,"BOOKCASES, OFFICE TYPE"
,,N7110C,CHAIR (OFFICE)
,,N7110CA,"CHAIR, CAFETERIA"
,,N7110CCA,"CHAIR, ROTARY, OFFICE TYPE, EXECUTIVE HIGH BACK"
,,N7110CCC,"CHAIR, ROTARY, OFFICE TYPE (EXCEPT STANDARD)"
,,N7110CCJ,"CHAIR, ROTARY, MULTI-TASK (EXCEPT SPEC.)"
,,N7110CCK,"CHAIR, ROTARY, DEDICATED TASK (EXCEPT SPEC.)"
,,N7110CD,"CHAIR, STRAIGHT"
,,N7110CDB,"CHAIR, STRAIGHT SIDE, WITH ARMS, METAL FRAME"
,,N7110CDC,"CHAIR, STRAIGHT, STACKING TYPE"
,,N7110CE,"CHAIR, STUDENT, WITH TABLE ARM"
,,N7110CF,"CHAIR, STACKING, ARMLESS, MOULDED PLASTIC AND FIBREGLASS, DSS   QPL"
,,N7110D,"TRAYS, MAIL SORTING"
,,N7110E,DESK
,,N7110G,"FILING CABINETS, OFFICE TYPE (EXCEPT SECURITY TYPE)"
,,N7110GA,"FILING CABINETS, INDEX CARD, METAL"
,,N7110GB,"FILING CABINETS, LATERAL"
,,N7110GC,"FILING CABINETS, MAP, HORIZONTAL"
,,N7110GD,"FILING CABINETS, MAP, VERTICAL"
,,N7110GE,"FILING CABINETS, N.E.S."
,,N7110GF,"FILING CABINETS, VERTICAL"
,,N7110GFA,"FILING CABINETS, VERTICAL, CGSB 44-GP-1"
,,N7110GFB,"FILING CABINETS, VERTICAL, COMMERCIAL"
,,N7110J,"FURNITURE, MODULAR (OFFICE)"
,,N7110JA,"FURNITURE, MODULAR 1, EXECUTIVE"
,,N7110JC,"SHELF ASSEMBLY, MODULAR 1, DESK"
,,N7110JD,"FURNITURE, MODULAR 1, TABLE, OCCASIONAL"
,,N7110JE,"FURNITURE, MODULAR II, OFFICE, GOVERNMENT DESIGN"
,,N7110JF,Lan Management Modular Shelving System
,,N7110L,"FURNITURE, COMMERCIAL, OFFICE (EXCEPT MODULAR)"
,,N7110LC,"FURNITURE, LOUNGE SEATING"
,,N7110LE,"FURNITURE, COMMERCIAL, OFFICE, WOOD COMPONENTS ONLY (EXCEPT     MODULAR)"
,,N7110LFA,FREE-STANDING FURNITURE WITH METAL LEGS - COMMERCIAL            (EXCEPT SPEC)
,,N7110LFB,FREE-STANDING FURNITURE WITH WOOD PANEL LEGS - COMMERCIAL       (EXCEPT SPEC.)
,,N7110M,"FURNITURE, SCHOOL"
,,N7110PA,MAIL ROOM SYSTEMS (FURNITURE)
,,N7110R,"STAND, OFFICE MACHINE"
,,N7110U,"STOPPER, LOCK BOX"
,,N7110V,TABLE (OFFICE)
,,N7110VB,"TABLE, OFFICE, WOOD (OFFICE)"
,,N7110VC,"TABLE, OCCASIONAL (OFFICE)"
,,N7110VCA,"TABLE, OCCASIONAL NESTING, WOOD (OFFICE)"
,,N7110VE,"TABLE, OFFICE TYPE, CONFERENCE"
,,N7110VEA,"TABLE, OFFICE TYPE, CONFERENCE, WOOD VENEER TOP (RECTANGULAR,CIRCULAR, BOATSHAPE)"
,,N7110WA,FILING CABINETS SEAC APPROVED
,,N7110WBB,"DEVICE, LOCKING, HASP LOCKING, SINGLE DRAWER, SSC/SES 402, DSS  QPL"
,,N7110WG,"MAILBOXES, OTHER THAN HOME OR SHIPBOARD"
,"7125 Cabinets, Lockers, Bins and Shelving",N7125,"Cabinets, Lockers, Bins and Shelving"
